EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
175.833333333	175.833333333	0.00023945	0.497248	0.684175400627	0.777453261241	85225
199.5	199.5	0.000115497	0.487486	0.482710199112	0.542668820689	86422
198.0	198.0	0.000352692	0.488914	0.0789062270553	0.347676673886	87610
192.833333333	192.833333333	0.000792441	0.492173	0.33490272834	0.49927500775	88767
195.5	195.5	0.00153725	0.497367	0.476772300145	0.531014316267	89940
200.0	200.0	0.00232178	0.496763	0.307982913042	0.484037628632	91140
200.0	200.0	0.00142962	0.491316	0.167106394557	0.399950565795	92340
196.833333333	196.833333333	0.00189012	0.502889	-7.31506474647	0.41122510671	93521
197.5	197.5	0.00180098	0.510401	0.593915477642	0.731011542226	94706
188.833333333	188.833333333	0.00120563	0.498071	0.660115083855	0.679355340527	95839
190.5	190.5	0.00141986	0.494965	0.805155001492	0.863489422484	96982
181.5	181.5	0.000542711	0.506539	0.883142883126	0.937905958685	98071
171.0	171.0	0.000128083	0.513272	0.914712038625	0.938673110003	99097
185.0	185.0	0.000399645	0.507148	0.908453604978	0.961198728569	100207
188.333333333	188.333333333	0.000407486	0.520856	0.952552964023	0.957491497989	101337
186.666666667	186.666666667	0.00243008	0.517758	0.931006540404	0.933367252805	102457
196.166666667	196.166666667	0.00338235	0.500626	0.402914812321	0.507044335298	103634
200.0	200.0	0.00167507	0.512415	0.263282038053	0.411998974119	104834
200.0	200.0	0.000534306	0.508678	0.221371892256	0.384217787458	106034
199.5	199.5	0.0006666	0.51138	-4.41045534851	0.230465846514	107231
200.0	200.0	0.000310759	0.5116	0.305384046229	0.507047610677	108431
