EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-246.082172482	200.0	0.00164578	1.84246	0.0667753536595	0.0665103005121	878800
-212.942171188	200.0	0.000743684	1.84196	0.0678130204458	0.0674202988633	881400
-220.198829326	200.0	0.00130728	1.8412	0.0625438504937	0.0622066211305	884000
-240.690809556	200.0	0.00116135	1.84095	0.06980118594	0.0692585635407	886600
-264.811156101	200.0	0.00211561	1.84081	0.0634602631448	0.0630366817304	889200
-228.349163358	200.0	0.000833686	1.84094	0.061228848714	0.0607248825264	891800
-190.844759263	200.0	0.000789981	1.84041	0.0551120670514	0.0544784236191	894400
-177.191759942	200.0	0.0028198	1.83906	0.0635779782843	0.063208454315	897000
-309.756858164	200.0	0.00107318	1.83867	0.0627011948795	0.06262228349	899600
-213.756001161	200.0	0.000309396	1.83827	0.0592868757922	0.0590570141123	902200
-227.618016667	200.0	0.000211806	1.83693	0.0649855613475	0.0645834826108	904800
-247.468009336	200.0	0.00129283	1.83202	0.0623410588849	0.0620417313276	907400
-262.127548535	200.0	0.00403756	1.82809	0.0657841181341	0.0653736027002	910000
-247.341085182	200.0	0.00241818	1.82521	0.0651717251378	0.064789728606	912600
-157.122206423	200.0	0.00399651	1.82373	0.0515191933692	0.0511362666443	915200
-296.389927537	200.0	0.0056334	1.82215	0.0341745921599	0.0353560775233	917800
-284.861726238	200.0	0.000622611	1.82164	0.0628906401344	0.0633120863785	920400
-274.68145055	200.0	0.000759659	1.8197	0.0332963098374	0.0362994265762	923000
-285.647096743	200.0	0.0087954	1.81482	0.0556285673065	0.0565435005339	925600
-230.953982849	200.0	0.00505488	1.8108	0.0579311135752	0.0580722353109	928200
-202.682749165	200.0	0.00203454	1.80904	0.0592163919261	0.0587295962007	930800
-279.555637628	200.0	0.00172955	1.80639	0.0491986754585	0.048875005711	933400
-190.953536264	200.0	0.00169204	1.80378	0.0588471152557	0.0585246302447	936000
-265.00763325	200.0	0.00187519	1.80042	0.0575457171402	0.0573133560732	938600
-315.44724589	200.0	0.00201466	1.79729	0.0592347641988	0.0590421221759	941200
-269.519521391	200.0	0.0007984	1.79426	0.0597155758538	0.0595969294031	943800
-369.522784573	200.0	0.00524126	1.7907	0.0608950973433	0.0608515386362	946400
-201.275909136	200.0	0.00102721	1.78857	0.0650959045287	0.0653276463601	949000
-286.072037508	200.0	0.00101995	1.7876	0.0561660522677	0.0559869712264	951600
-303.972242061	200.0	0.00147163	1.78675	0.0551664828986	0.0545809206993	954200
-254.882785952	200.0	0.000957422	1.78626	0.0494229150876	0.048877869136	956800
-455.055899803	200.0	0.00417323	1.78821	0.0525777062055	0.0519943350765	959400
-440.72686066	200.0	0.00182962	1.78878	0.0508150377342	0.0490564767296	962000
-364.668688604	200.0	0.000282237	1.78929	0.0509045713144	0.0490211711284	964600
-594.041791697	200.0	0.00234362	1.78975	0.0439383473802	0.0390133202763	967200
-428.224611272	200.0	0.0013053	1.78956	0.0500603420287	0.0506945854659	969800
-586.190284069	200.0	0.000186088	1.78856	0.0343713500655	0.0248594967375	972400
-399.906059205	200.0	0.00231434	1.78658	0.0505194658876	0.046684790087	975000
-265.040285587	200.0	0.0355249	1.7843	0.141544488975	0.0975475751955	977600
-370.519672228	200.0	0.0191632	1.78129	0.0355072826992	0.0399235112876	980200
-359.288093574	200.0	0.00646874	1.77984	0.042415537767	0.0438704159929	982800
-434.763105855	200.0	0.0027369	1.77852	0.0428824221457	0.0428215700601	985400
-435.185758134	200.0	0.00291455	1.7779	0.0427061062536	0.0419376164867	988000
-206.004298425	200.0	0.000611364	1.7771	0.0416641834458	0.0402336733838	990600
-406.647836213	200.0	0.000628323	1.77531	0.0454816269309	0.0475983176622	993200
-286.549763444	200.0	0.00503707	1.77181	0.0462256279739	0.046677910071	995800
-404.643511761	200.0	0.00283934	1.76991	0.0467803042128	0.0468794035592	998400
-197.167985387	200.0	0.00226803	1.76918	0.0450271591283	0.0464162635607	1001000
-464.542915812	200.0	0.00111311	1.7677	0.0479524853984	0.0491942868705	1003600
-477.474838247	200.0	0.00176643	1.7669	0.0486953813688	0.0489393494862	1006200
-466.218277179	200.0	0.00333744	1.7666	0.0496720476969	0.0489747170154	1008800
-134.145945488	200.0	0.00296777	1.76598	0.0491462143134	0.0533857408148	1011400
-467.076327322	200.0	0.00259468	1.76625	0.0547008805192	0.058365380568	1014000
-284.876242765	200.0	0.00323593	1.76611	0.0585122550357	0.0596644974558	1016600
-366.709721637	200.0	0.00428823	1.7666	0.0588919034999	0.0587175876422	1019200
-634.258712321	200.0	0.00319037	1.76641	0.0569457625524	0.0588297895744	1021800
-301.067306076	200.0	0.00266687	1.76677	0.0619486938415	0.0656622755764	1024400
-277.20224274	200.0	0.00283517	1.76771	0.0650312845504	0.0636662518582	1027000
-404.036825023	200.0	0.00461276	1.76685	0.062212295866	0.0612319914568	1029600
-746.807677549	200.0	0.00185971	1.76667	0.0627114528021	0.0687068953196	1032200
-497.095449005	200.0	0.0020028	1.76625	0.0690367112199	0.0757086308013	1034800
-457.779506828	200.0	0.00289595	1.76583	0.0751111237379	0.0761588079411	1037400
-637.516739113	200.0	0.000401092	1.76534	0.0735070803328	0.0807269160137	1040000
